day of year,month,year,crime
2,Jan,2021,theft f/auto
2,Jan,2021,motor vehicle theft
2,Jan,2021,robbery
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,robbery
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,robbery
2,Jan,2021,burglary
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,robbery
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,theft/other
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,robbery
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,burglary
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,robbery
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,robbery
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,robbery
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,sex abuse
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft f/auto
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,burglary
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,robbery
2,Jan,2021,homicide
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,burglary
2,Jan,2021,burglary
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,motor vehicle theft
2,Jan,2021,robbery
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,robbery
2,Jan,2021,motor vehicle theft
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,theft f/auto
2,Jan,2021,theft/other
2,Jan,2021,robbery
2,Jan,2021,robbery
2,Jan,2021,assault w/dangerous weapon
2,Jan,2021,assault w/dangerous weapon
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,assault w/dangerous weapon
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft/other
3,Jan,2021,assault w/dangerous weapon
3,Jan,2021,theft/other
3,Jan,2021,homicide
3,Jan,2021,theft/other
3,Jan,2021,assault w/dangerous weapon
3,Jan,2021,robbery
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,assault w/dangerous weapon
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,burglary
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,robbery
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,burglary
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,robbery
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,robbery
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,robbery
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,robbery
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,assault w/dangerous weapon
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,burglary
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,robbery
3,Jan,2021,robbery
3,Jan,2021,motor vehicle theft
3,Jan,2021,robbery
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,motor vehicle theft
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,robbery
3,Jan,2021,robbery
3,Jan,2021,robbery
3,Jan,2021,robbery
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,robbery
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,burglary
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,burglary
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,assault w/dangerous weapon
3,Jan,2021,theft/other
3,Jan,2021,assault w/dangerous weapon
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,robbery
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,motor vehicle theft
3,Jan,2021,burglary
3,Jan,2021,motor vehicle theft
3,Jan,2021,robbery
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,robbery
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,robbery
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,robbery
3,Jan,2021,motor vehicle theft
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,robbery
3,Jan,2021,motor vehicle theft
3,Jan,2021,homicide
3,Jan,2021,motor vehicle theft
3,Jan,2021,robbery
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft/other
3,Jan,2021,theft f/auto
3,Jan,2021,motor vehicle theft
3,Jan,2021,motor vehicle theft
3,Jan,2021,theft f/auto
3,Jan,2021,theft/other
3,Jan,2021,theft/other
3,Jan,2021,motor vehicle theft
4,Jan,2021,theft/other
4,Jan,2021,assault w/dangerous weapon
4,Jan,2021,robbery
4,Jan,2021,theft/other
4,Jan,2021,theft/other
4,Jan,2021,theft f/auto
4,Jan,2021,theft f/auto
4,Jan,2021,theft/other
4,Jan,2021,theft f/auto
4,Jan,2021,assault w/dangerous weapon
4,Jan,2021,theft/other
4,Jan,2021,theft/other
4,Jan,2021,theft/other
4,Jan,2021,theft f/auto
4,Jan,2021,motor vehicle theft
4,Jan,2021,theft f/auto
4,Jan,2021,theft/other
4,Jan,2021,theft f/auto
4,Jan,2021,theft/other
4,Jan,2021,theft/other
4,Jan,2021,theft f/auto
4,Jan,2021,theft f/auto
4,Jan,2021,theft/other
4,Jan,2021,theft f/auto
4,Jan,2021,theft f/auto
4,Jan,2021,theft/other
4,Jan,2021,theft/other
4,Jan,2021,robbery
4,Jan,2021,theft/other
4,Jan,2021,motor vehicle theft
4,Jan,2021,robbery
4,Jan,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft f/auto
32,Feb,2021,burglary
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,assault w/dangerous weapon
32,Feb,2021,robbery
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,burglary
32,Feb,2021,theft/other
32,Feb,2021,robbery
32,Feb,2021,assault w/dangerous weapon
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,robbery
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,robbery
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,robbery
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,robbery
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,assault w/dangerous weapon
32,Feb,2021,theft/other
32,Feb,2021,robbery
32,Feb,2021,robbery
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,robbery
32,Feb,2021,theft/other
32,Feb,2021,robbery
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,robbery
32,Feb,2021,theft f/auto
32,Feb,2021,robbery
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,robbery
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,homicide
32,Feb,2021,homicide
32,Feb,2021,assault w/dangerous weapon
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,robbery
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,robbery
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,robbery
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,robbery
32,Feb,2021,assault w/dangerous weapon
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,burglary
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,burglary
32,Feb,2021,robbery
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,burglary
32,Feb,2021,motor vehicle theft
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,motor vehicle theft
32,Feb,2021,motor vehicle theft
32,Feb,2021,assault w/dangerous weapon
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft/other
32,Feb,2021,homicide
32,Feb,2021,motor vehicle theft
32,Feb,2021,assault w/dangerous weapon
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,motor vehicle theft
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,assault w/dangerous weapon
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,theft/other
32,Feb,2021,theft/other
32,Feb,2021,theft f/auto
32,Feb,2021,theft f/auto
32,Feb,2021,burglary
32,Feb,2021,assault w/dangerous weapon
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,burglary
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,assault w/dangerous weapon
33,Feb,2021,robbery
33,Feb,2021,assault w/dangerous weapon
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,robbery
33,Feb,2021,theft f/auto
33,Feb,2021,robbery
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,assault w/dangerous weapon
33,Feb,2021,robbery
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft f/auto
33,Feb,2021,robbery
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,assault w/dangerous weapon
33,Feb,2021,motor vehicle theft
33,Feb,2021,motor vehicle theft
33,Feb,2021,burglary
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,robbery
33,Feb,2021,motor vehicle theft
33,Feb,2021,motor vehicle theft
33,Feb,2021,assault w/dangerous weapon
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft f/auto
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,homicide
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,robbery
33,Feb,2021,theft/other
33,Feb,2021,burglary
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,motor vehicle theft
33,Feb,2021,assault w/dangerous weapon
33,Feb,2021,theft/other
33,Feb,2021,burglary
33,Feb,2021,robbery
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,burglary
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,burglary
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,robbery
33,Feb,2021,burglary
33,Feb,2021,theft/other
33,Feb,2021,robbery
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft/other
33,Feb,2021,robbery
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,robbery
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft f/auto
33,Feb,2021,robbery
33,Feb,2021,theft/other
33,Feb,2021,assault w/dangerous weapon
33,Feb,2021,theft f/auto
33,Feb,2021,robbery
33,Feb,2021,robbery
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,motor vehicle theft
33,Feb,2021,homicide
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
33,Feb,2021,burglary
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,motor vehicle theft
33,Feb,2021,theft f/auto
33,Feb,2021,theft f/auto
33,Feb,2021,burglary
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,robbery
33,Feb,2021,theft/other
33,Feb,2021,theft/other
33,Feb,2021,theft f/auto
33,Feb,2021,theft/other
